App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,body,Translated Subject,Translated Body
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDNPMGZ6THVDR2M1LUxlNzh1Wkg5VDVQWW52RTB2cDNkLTVhOHZhX3g1RFItYzctckIyMmZVNGhLYjRjMmszaWNDVWJyQjlpWm9Ra0Q1SHc,English,,3,2016-07-06,AR CO,It works much better,be unusable but now it work it still have some issue but much better overall,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRURvZXZfZmRLYjFNWG11UFJaRnlCZEhwVUltU21MX2E3LTFmWWU0MGN0OEgwcXh4ZzFVSVYtWGk1RGtfa2pSTnZkdG5QT3d0clFoWFZHWGc,English,,1,2016-07-06,Viv Deaker,Doesnt work at all now,used to be brilliant but sadly doesnt seem to work since update,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0gwYWZjZ0tibDFSNG9mVndReXlwVzU3OF9jMHlPXzU0anN4MVJBSGdHbE9OdS13Mnp1eE9Gc0x6WnhabjlhaldBNlByTUtxU1NvWDQ4OEE,English,,4,2016-07-06,David Mac,Makes TV smart,easy,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRkZiNk1ZU1ZpUGF6dkppcERvcG8xZ1YxQjdhWmNFa2VDSGU2UkkwWVZVRkRlaDBFLXcwR1lrZGZkQ3VqZldmbHBxUUFYTTd4YnRvLXVjV2c,English,,1,2016-07-06,Justin Oliver,,total crap after latest update,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0o1Q0FnQnRfWUp4VkhYWGJydHNOOVA1NUNXc3BhNXBPRmxIaHB2dmFxOGdpcnFBU1p4RTBKZUozUHdmNW01QlRhbHU1ZU1nR2VZSDd3NGc,English,,1,2016-07-06,Jorich Pacamarra,,it doesnt work on laptop!!! please fix it immediately!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDAzY3hMenpOb213LWRJYVFDU0x5akpPTDNGbWpFbUgzaTF3VWUyX1ExU3FKSVJfWUFfZXVvRHB4cmhWNFRwc0Zwa0lTQ29ScnRqaGcwZEE,English,,1,2016-07-06,Dima Datsenko,Updated ruined it,after july 20th update it stop detect my chromecast devices. youtube still see them,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnVmeTNfbEI4LW9OTHItaUdlaVBJYlhkbjRyUG95MkRHcWNTZGlobUNzcWpQcG8yVGxyZXY0NExSdDFRRnNCZEh1aHRUc3hfaGxTY1dfb1E,English,,5,2016-07-06,Rajesh N P,Great app,great experience,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRm1laFRqcTNpOWtYX20yOXBTX1BhNHdyWHY0aTAwZWk3aVR4YWlkTi1icmpTYXdhX0x1RHdQUUNOQ3FxLWVCQWoxTzlYSjJua3lyd2dxM1E,English,,3,2016-07-06,Corina Pegram-Mills,Great when it works,loose connection frequently and be jumpy sometimes. but when it work it s brilliant.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmREMU9NRWRFZlNiZG5HS1Fmcmp0blJjX3RKakJtZUsxZ2NLTzRRMXNWOTJmeW1CUDBrNXRNVWtTWENvdTlEX094VTFscEx4eHBJV0Jjcmc,English,,3,2016-07-06,Mohsen Hashemi,Not working,i have buy google chromecast2 a month ago ive already do everything to be able to cast but the cant find the device the only way i can sure connect be by root my device then install a vpn then tunnel the chrome cast via my phone hotspot with vpn on otherwise it wont work i donno why chromecast 2 restrict some country from access it this make alot of pain please update the device so we can connect to the device aswell witout set up a vpn,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnlJeEJFOFZoQll6aXpKdF9yM0MxMEh5dndhWGdZQXVaaXlmRmFNamZXX1lzcGlzcG1xbEdodHgwc0REbnl3SFp6VTkwLWUyMFNPZWtyVFE,English,,5,2016-07-06,Agustin Narnola,,chromecast,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDJFMmtUWC1KbW9ZMzNxWmhCSDhoM2ROa0hqemVLeGtyMGtXVUNLOHlTdGZyem1ScGxyNHlyVjBjSEZFSXp3Vmdjd0xBME1obXI2VllwS1E,English,,1,2016-07-06,lindsey taylor,,keep disconnect,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWNvTW9rMFotRlhqaXozSlNvN3FCTUxVZm9LTy11aTh5Y3pLWUwydVJlNmtkVThxSjQtRHNEQ0diVlE5bGtQeXZwNUZHdlgyWl92eVgyU1E,English,,5,2016-07-06,sunil dutt,,excellent product,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnFLOEUxTTBLNHV2ZlZ1d29PdUJYZ0ZfbDQ2dTJuMFdwdnJWbUVlUWQ2am5VVlV1NDBwVnNjSU5ZMV9YWTBFdjR2UzBXenRFV2FYTXNQb3c,English,,5,2016-07-06,Ru Chavez,Love it!,it s so easy so of something is not on bam! you can use your phone!!! ❤❤❤,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRk9DSjVQTkxHLTdXZDVQUTVYaFE2VWN4VmdzZjBreGZtTlFTZnp0SEQ2b0hGWEJpWHpycVRCZ2VUY1NMNWR3SjgwUHRNdUl3bHUxNnFZYnc,English,,4,2016-07-06,Laurence Taylor,Laurie T,working again hooray!!! i miss it which must be an indication of how good it be,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR1EyYXlCdXd3dGJTS3RDQU5YWThPb2huek5Vd2hjeUZoLVdpeXU0T1ktTlpVMDFJZnJnejFIYWJna19PUlYxUkZsWlR1UWhfQWp6b1BOaFE,English,,5,2016-07-06,Jessica Velazquez,Perfect,easy to use,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2lQV2xzc1JkUk45S2FSM0pGXzY3SG5TR0VwUFVxMTVhZWVTNGN6bDhfZDBmNzQtbV9rQ3dQa3piU0xTSXMya3BoejlySVNZN2wzRktDdmc,English,,5,2016-07-05,Rumley Shea,,once you figure out all the in and out all the little tricksit s the greatest thing ever. it maybe need a few little latency fix for some game and it would be nice to put a couple patch in there for the remote control but other than that. awesome!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3FXR0F6OTVrRG9BUzVORWFoc1ZYTVZFbURkczBpU3MxU2RQNnh5UE5Jd09xRXlEejZqT1EzeXd2bU9aQTdJNUIteWFVUlpyeVo4Rm40VXc,English,,5,2016-07-05,Jason Coffman,,awesome €,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHNTREFlYzJTZVVqX0I4ZnZYdmJfTEluMjVJRXQ5VlJNaWo3b015alRMY0tkZW5zTUNSbmNTeUtxRFRxYkZVVUl6RFYxZ3JiNmdNbnFLWUE,English,,1,2016-07-05,Jason Glenn,WTF GOOG?,1. what s the point of have email contact through the play store if it be a no reply email? 2. how do you get in touch with someone to find out what s wrong with this without do hour of research in forums?,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRm1saUlZVUc3Rmx1ekJwQUxURmJWVHRKNDBtRTMzb25IazR3V0luVmcteXVFNXZMdDdONVFxQVp2Vm96VFFrTV96enNWbkp2Y3JIMVBrbEE,English,,5,2016-07-05,Amos Thomas,,i love it,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEdsOU5XTk1OeG1XMzFmdGlIZXBkOTZvLTV0NmtBYXhUQXRxb1JpbDdNZmJnUmdGZThBSlRfbC1kY1M3cExZcWZFYzVxc3VJUE9vMVVJUHc,English,,1,2016-07-05,Warren Grigg,Utter rubbish,other s don t recognise it can t cast my screen complete waste of money,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRTVBODB3RnFwanlGRUdoeHRIRG5MN3FpMVdqLTk0bC1zSGw2YmFJeHNnLWs3ZHA4aTUtN29XTVRVdFZEdkFkYk1hUUpHNXBZTlcwZzM2aXc,English,,5,2016-07-05,nitin patil,Love,it,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmZkaHlPV0lYM2JlWFpQUjRhZUx4cmFRM0NnYlVuZTR1S0JmWnZXbVNLVFRCUVF6UVBhUlpaaFN0NXRSdEFRNGJybklqc01pdEQxMHJKc3c,English,,5,2016-07-05,Steven Dougwillo Sr.,So many uses,i love casting to my tv.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0NYbkFhUXlpMVJXR2EzRFZvWVdLYm1ibW9fRFFsSTBvTXZ0Wi1FVlI3VTFKcmI2R1FEUVF4d1ZKZFZkVkxEVkcxMGhJZF82VHdrNUl1QXc,English,,5,2016-07-05,C Fergi,Great! Chromecast itself and app work perfectly (read description),work perfectly although you don t need it that often the chrome cast itself be a brilliant little tool have change my entertainment completely don t listen to the reviews say it lose connection or doesn t work they be person with slow internet andan old not so good device and be angry so they blame the device or if you have a good internet connection and a moderately up to date device you win t have any problem,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2t5WW9EY1ppajhqRXRtTGVfNjlESUtmaFB2Z1JlYmc1RkhFMnFGTVZjYlM2a0tfQ0RqdmFfME1iZmN6a2NnRmk0bkxFZTcwZlNGcnQ4bGc,English,,1,2016-07-05,Sampheap Say,Crashes,cannot add a new device,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnh2VEwtdHBiYktLUEQwdjVDWXVBbFRRVkVJekdKeEpQUTJxTGlEc19ubXhTekIyMmVLRUFRUW9nWjZhYW9JMEVVM1JwbmtlWWRBYmd4ZEE,English,,4,2016-07-05,Jackie M,Simply the best,simplicity be the first thing i love about the cast. it s such a simple setup \u0026amp; work great with my samsung galaxy s6 my daughter also have no problem used it with her iphone. i finally can watch netflix without it freeze up on me! chromecast be inexpensive and work well! my only issue be that some s win t work with cast.. i m a horror movie fanatic and download an that play nothing but scary movie \u0026amp; when i try to watch it on tv it say that it doesn t work with chromecast.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRXlPMlZPYXJTLWppWmVTblFXYXVCRTl6M2lhb0RnOHlza3lDQ0c3V1laZlRvODBHQlE4a0NYVVdSRERqRWdBZktpQlY2Tk5CN1pzNWRHZ1E,English,,5,2016-07-05,Michael Barnard,Great !,very easy to set up and great picture from my lg g3 on to 38 inch tv.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUF4XzZjaDFuR0tkOWFSaloxdUw4Zks0MDJxR3hrcHIwTU8xd05Gc29BTWwtc3VaM2Z4RW5ON3BtbmxZOGhGRFhnWUdjdXZ5ZWJjRFlwNUE,English,,5,2016-07-05,namhor gerani,,,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0xBcWFOWGpPbkZ4WDZiUm9NcTY4aXZSdjVEbk9RM1VjUEZCdTBoNG1WSFhJdlZ6cUQ3Y3BUY3FkbjVaeUVvdzE0b3FQcENlSlRaMzMzeVE,English,,3,2016-07-05,Ahmed Radwan,Great but,great but there be a significant lag when i cast my screen,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmJudVd5ZlVmSDNBZmY3a2w4M24yOVBPaHExVGR6Z21OeDJoanV4dFZOOGxvVkUtMkFyVVlNQS1XSEpIMWZpWjZlWFhmbjBPOTJaME8xN1E,English,,4,2016-07-05,Ilyas Aman,Good,sometimes no work co it be weird but it hen rare,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnNzcXFPeWlmY0JmcU1FLWh5R2dXc3phdWxnWVFXbDhxQUgzU1VfcGhXS3NnN2RFLTlNREU0ZDlNR0xzbGpvYVZQVnhYUjBWY0lndzBKbUE,English,,4,2016-07-05,Benita Castro,I liked,its better watch in a big screen thank to this wonderful device,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRTB6ZF80aHY5RExMVGxvazVueDBoOTVPNTdkUFdfdDZZTTAzRlotS2VZU0kwQjVQNnF0OGx2YmlpcThmdGVVNzJvbGI3dlRKVkVnUXZQeEE,English,,1,2016-07-05,Gagandeep Singh,Unreliable,be work fine then one fine day screen mirror stop working. show no device find never work after that,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRTVfNWFtZ3JGTmVrS1d3ZzhqMExTT1o3bGczaDNlUUFWOVBJaEJSaDdBNEllWXJ1VTFNalVsSVp3cDU4UW83dUxhUHhMbXA0U0k4aGg1V1E,English,,5,2016-07-05,Vaibhhav Dangar,,superb,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRm5ubVByUF8xdERMM2tNUkRyTWh5ODlaVDh0V0lubVVBUG1XdGlYLW14ZVFYN0NjcmZYLW85Qm5pTTZXcFVJMVlld1puVjRDUjZYMk45LWc,English,,3,2016-07-05,Alex De La Rosa,Barely connects. Crashes a bunch,this be one of the most frustrating google services. crash lag video playback be a hit or miss. need more update,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEpwMndWaDEtZjllS2diU1Z6LVhnTlh1YVY3U1U5Njktd0FGWFRoU2VrdnJkTEo4cHF1eEoySkhIYnE4LWR6cExGLUt3enBydXRpdU1kanc,English,,5,2016-07-05,camilo pereira,,amazing. i love it. i dont need tv never ever again. i connect it on my projector. no more tv bills.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnVSVFFDc0xraFIyeGxnMWJ4dzhBWGFzWjhvbVI5Y0ZsS0pDc1FuaEhCTUR2cXhZWUdHajVmOEg3N1I3ZzJPQXJRLXluSGl3VERYQ2lEMkE,English,,4,2016-07-05,Elizabeth R.,Pretty good,i have minor issue with the and device but i use it everyday. i really like it a lot.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRTU2bTlXTUtEaTlSLWZ5ZjVTNjR0MVp1Y2NULUcySUptcU5NYmRZWE5RbklWOTZLSDZfdXBOZUdfU1VKOTFVSlVGM21fUTAybkllZ0JwRHc,English,,5,2016-07-05,Erik Rosas,,useful,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3N2UWdGYkt4Y3hqN0RzMk93QkstM3A2NEVnd0ItSGJvUHM4Vk4wTGRjSDFUWXU2aUZaaGVYMkg0NFpqaERXdGJZMXVCOGtnV0RmTXAxZXc,English,,4,2016-07-05,India Open,H,k,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0dQQmpiQ2d5am52a3YzYnNWak9RWDQ4WlZUVDAwOTVNX3c4QUgtR3p4U3hfTHJaTm5jMDBnNE1xQm52UURsRl84U2xiczk4aFJJVjNJQXc,English,,1,2016-07-05,Joshua Tromp,Doesn't work with HTC M9,work great with my iphone but chromecast audio doesn t work with my m9. only that seem to stream be slacker. not pandora or iheartradio.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUtmS0ZVdGFuVVNBb1E5UzMxVWZfTnpmMDVBNmt0Y21LdEo2UHgzM1h1QXNwUnQ5TXVrQTBkbkNDc3NpUkVfakFlVnZNWHNZVHNqV2ppZXc,English,,3,2016-07-05,John Smith,,do not work with all the s it claim to work with .,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnZSSlBYZGdGcm8zSkRtLVBVell5VFlFallDc2l3Nk9DTnZmb1NBODlIVUdPWUxPYk91M0VNUEVBeTM2dE1nWWpocDFreDhCSlZ4cXpaTUE,English,,1,2016-07-05,Luke Ray,Can't cast,only one outside of the cast l actually recognize any of my casts. what the fuck?,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnlKREJfbE1oNC1iX1JYY0dPMEVFTUNXdWw1OF9DLVUyRW8ySDdZaU9VRWNJTjFBaHJwV2lZeEo0eHlISURQdjgtRTR0UzdQYmRtYUljRWc,English,,4,2016-07-05,Andreas E. Hopen,Update made it unstable,it work great when it works. unfortunately 9 out of 10 time it doesn t work but this be only after the latest update. the chromecast can t find the chromecast. also many other s seem to only show the cast button randomly. and the cast in the notification bar can t seem to find it any longer either.. i have a nexus 6p and a pixel c. same issue on both.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmp0amJIUjBrVVpOc3pNdUdGV1YyV3lJdi1LdTR1cXBnQUtpUEQ1VUlVSHdNVGpyOUZJVl9xUGNJdDBxZ2h4Sm9yeC1FUzVNOVVHR3FaVEE,English,,2,2016-07-05,Alisa S,Stalled,everything be work fine and then it just stop responding. i have reinstal the and try to look into bug fixes. when it work it s great but it need to work.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDh0cVRCbmVDbW5qSGhaTVZLc2oyYTRGeDZBV0RKcE1NSEJzNzFwQkxCQWhvd2RaY3JjU1dvUGU3Tl9qQUVxU29zSEdWRkItcWR6UFdIM3c,English,,5,2016-07-04,Shivram S,Wonderful,super,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRm1QWXR2NnR3b19wUHRNNFZfZUhKRTNnWFFlQjVDM0tJNjUwajZkSC1OOWd5amx1X2RwYWVVbXJwYlpTd2tXV0UwTmpMVTY3Z3NzRU55RGc,English,,1,2016-07-04,David Ardito,,update and now can t find chrome device disoint,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzE0ZE81M3lGcVhUdEp2YVU1cjZtdnZRamhLWWtjRzlaa0tmc0dCLTRqeFNkNHNuWnVwZU5TaW5xVWRaY3ltUUhjeldLTHROUUh4MzQ1VWc,English,,5,2016-07-04,michael perry,,outstanding,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRU42ckpuQXpnS01nX2lMVk03dHpCZWgtR3UxSG5jY21jOXZ5dzF6eU5lUWU1Y1BjZlBqQWJSMkQzRW93S0I4QXRnMzNnMk9yZ25IWW5TQVE,English,,5,2016-07-04,Aaron wrann,Awesome device,it s very user friendly. i watch this more than capable tv,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzhaU25tejFBLV9RTWVsWTNLU29wSENFd1ZGcjRDOEZzakpWN3FydHZpdXN4VDFZb1NUQVZFVHdBRmZzY1R2aG5QcWZoUWhwd3REcFBGMEE,English,,3,2016-07-04,Lawrence Yeo,Wifi keeps dropping,be work nicely for 2 month but just today it keep drop from wifi and then not able to discover devise. please fix it thank you,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGp0NGZRV3YzcS1lbDJBa3dqTnpYaEd2dXZGd2o2WmJBb3RJelowTHE1bklPWkFDU1I5M3dhOVo0RWtFVV9HbWo0RU10RmhHMWE3eHRxVUE,English,,1,2016-07-04,Ryan Rabatine,,can t use it ever since it become google cast.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRkREUEpfa0VCVHNxcmVYWXFGcmE3MWJxUWtabV9WYWJ2cWc3b0hPZERDRnI0NFNwQ2lLbF9kZEtMQWZFblpXSE9HdDYtSi1CekhPOWQyN0E,English,,4,2016-07-04,Thomas Belcourt,,gt,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWFuSVFwakhOVjJqZnR2ZFY1SkJUN2ZlZkc3RXFqZlQ4RGdIN0FDTklsOUhEV1VBX3hnNGRhaFlQNWd0bnVvcHdKMjdYTkJsN0JxUkxBTXc,English,,1,2016-07-04,Josh Clark,"After the last update, no longer can send to target device",used to work flawlessly now after the latest update error occur send you target device. this hen on my note 4 my tablet and my wife s android so it s not a device issue! please fix the crap update! i ve reboot my chromecast tv and device multiple times! the only way to get this working be to factory reset the chromecast!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlo4U09ZcXpFLVdzZU5hV2hjcnhwQk5iMjVwR1kzeW1EZGJmNkhmX2NZLUktWTAyaTlPbE1VZHN6amJLNzdPb0RsN3pRRkZEeTNhQzJKTXc,English,,3,2016-07-04,Thomas Greenhalgh,Problems,i see get s problem when watch a movie it will go out of sync why be this?,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzZOX0k4RUFUUXd3dVNGUTl3VjlJVnBlZm5tWGxDNUJJbzlYQWlxMExGN2F4b0R3NHlaVWVwaFBuMTY0dnp6czFmM3BJZmRXR3FVS1lTTlE,English,,1,2016-07-04,Paul Brinkley,Loses wifi connection after 15 seconds,since update unit have be unusable be ok for seven month prior to update. try reset change wifi channel used different network and wifi hotspot to rule out router issue try different tv s and control device all the same wifi drop out shortly after connecting. exchange unit for a new one today out the box and the first thing it do be to update connect to wifi ready to cast when 15 second later exactly the same wifi disconnected. not hy since update spend money on a product that no longer works.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHJkeTJpZVZkN3FpZ1BBTEdKaG9RUElpNTNrTXBBOG1rS0JxeWVWdS02LURFamNqQXIxODd1VUF1Z0lxWXNmQUduMVVVLVNXUlNhWldWY1E,English,,5,2016-07-04,even steven,Great,it have one job and it do it well,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEJfZ280ZlQ1VTFIZmZNa2lkcXV3azk4MUNpY2xoSHBIN0JoeVJOU2RXRmhlZDFzOUJNcjJ0aEdJZXBSWkNnTk42d25tMkRHYks3dE9DekE,English,,4,2016-07-04,Mark Picotti,Google cast,good,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUdQaHItbE82RGZCSHROajlqQVI1VTV5a2J1WDlXS0t0QzA3b05ubDZfbXhJa0RZNFRlUC1PSHBIdUZETklzQzVoODhia0ZjdllpNmVqUVE,English,,1,2016-07-04,Sam Doyle,Unsolved issues,i have buy two 1st generation in past 2years both have break ! i get the new one but it do not work on the same internet spend which a ps need so i be unable to use it while someone be on a ps which be the main reason for use. i be very disoint that not only have yous change design but also change requirement so i be now only able to us the faulty 1st generation which it have now waste my money on two ! and now need a third one! be request call back but no reply,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVJ1Q291d09tUGp2aXFpUkVVaHhoWnh5azA2QldwZVlMeXZ5OU0taG9tV0RQWTctUlNXWWdnTGYxNFlCN1NtRllMWFBtaWRjcTE4SFktSFE,English,,1,2016-07-04,Jag Shan,Upgrades suck!,doesn t connect to youtube like before. i have 3 tvs with 3 chrome cast and now i regret buying them.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSElKS09ObzhvRWZhaFNEZHFsaTFtQXF0UnFQZnZ1RU9HcHlLNTEzMnQ4enZuTEhuV0tWa0hUSndTeHBvQy1aMXVtd1lDSnozSWpVUFAtUWc,English,,1,2016-07-04,Angie Perkins,,disointed!!! update now it can t find chrome device. please fix.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSE9yMldrOHM0ci1zU3lDR0p0NTdwcmpWY0o5WWtvOVJIbVNYUFdXZWJ2U2d4MEVVcDdEd0NrbmVRdVdoSEFPemlNWGdvMmFvWW5Ra0VTTGc,English,,5,2016-07-03,Marky_ Markk97,,easy and amazing,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnVLd2tPWVh3d3plUjdMRmVjaTktM2hMTVNVX1dQVjVaaGV5NVNDNWVIZWtVWU9MWGNHUHdCU2FxQjZ2RWhERWVMN3h2VUJNd3VRX045RWc,English,,1,2016-07-03,Javi Castillo,Needs work,on slingtv it always freeze on hulu it always feezes. this buffering suck every freaking thing i watch!! really consider drop this and go with the other product out there as reviews for this suck for the s that i use the most!! annoying!!!!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEx0VFFGWHNPOU42NlhheXdhRDBmREd5RHItWFNOQWlOUnF1NERjYWRudWJnbWQ3NDFsTG1Kc3lUdGxZYTNwZllEcnJ5S0ZxY0FYcklwNHc,English,,5,2016-07-03,Luis Flores,Love it❤,i have have this on a few of my device and always do what it be suppose to do can t go wrong with it.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEVzY1pUT3IzNF9wdGEwakFXQmwyd2lfNU1ic0tOV1VwUGo0cTQ4NXhPSW5IOTVCTGxwcXlnRE5mYXNsbkRZZ3dQaHlsRDZhVUl4LVBzY3c,English,,4,2016-07-03,tc whiterabbit,I cant watch twitch anymore,everything else work fine but something with twitch and chromecast don t blend well anymore it suck,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUxoMy1SVFI5a3pHc2dOd2o0bVRrdjgwSHo3ZHc2dFVpdlFPV1dxTk5BZnUxZ1p6YzVRVHJjUEVEamtFUGZIZDllcm1CbUNPUVBZeV8wdmc,English,,4,2016-07-03,preetam Singh,Good app,fit expensive technology in budget.thank google.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0J2ejkyYlBSSzk5Z285S2diaWhEdE5ubktpZWJoQUthUlJIWUd4ckxmTUl3RFQ4WllYaXBZamJYSTJIeDFJb2Z3dENwNDdUNGhpTi1UdEE,English,,5,2016-07-03,Steve Lock,,work great use it a lot a++++,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDROc1NsdG1xbURsLVYzbWRDTTk1bDBhdlRncTJlZ3JZTHNxZlNHSGdGNnRHbDk3RU5WaldtZWNKalRNZGZVYm45dW9BMzBoSkpfSTM2OXc,English,,5,2016-07-03,randy Jones,Upgrading my review from 3 stores to 4 stores because now there are apps for taking your pictures and movies from your phone to Chrome cast however videos still skip hopefully this will be...,i hear the developer of chrome cast have be block by google so that you cannot cast your own picture and movie from your phone. from pressure from netflix be this true?,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRktoMUJyeHZpakF4b1NhMU5obWNjaXZnRFNLTWNNbk0tdUJxTEZUX0hFT1R1eWJyX2FJQVg2VXJid2t6d21tanJCQUZURm9XUVhrZ1ZGNVE,English,,1,2016-07-03,disillusionedbyitall,Absolutely crap.,nothing but problem since i first purchase it. constantly unable to maintain any kind of decent stream and the update seem to be completely pointless. whoever say this be ready to go on the market should take themselves off to a round room with no door sit in the corner and have a word with yourselves.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlpudWFXV1RuLVdjWVZJSHhYV3VaUm5DSFRZcjA1WHJ4RVJOeWRFZGxfMDd4TVpXVUNOal9Zd0Z3dVgxaVRQOGhkVEhmTjhvTm1idnhaSXc,English,,5,2016-07-03,Wilson Nieves,Great app,excellent,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRXE4Q2czdDl1a2hOTjN1d2gzc3pKVDFXbGQxSjlZZHE4c3B3clo2dEtaVkNtY3lPc1l0ejhEaHZlYkdVVTZSU3RsNzQ0Mmx6cGwzY204Znc,English,,3,2016-07-03,Karim Sumar,Chromecast needs refining,whilst this be a compact smart product despite have 100mb broadband the signal be ok and resolution not always brilliant. occasionally it drop off and i don t understand why google can t permit the entire laptop to be casted. eg would be nice to project excel powerpoint onto a large plasma! nothing beat a stable hdmi cable!,,
